Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,categoria_estado_nutricional,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2024,13,14,13131,114328,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Poetisa Gabriela Mistral,Primario,Vigente en Operación Habitual,True,False,Normal,1358,506,852,16,199,98,102,65,50,50,56,45,35,642,4,51,25,38,19,20,25,21,25,14,238,264,12,148,73,64,46,30,25,35,20,21,462,378,0.0,0.0
2024,13,14,13131,114328,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Poetisa Gabriela Mistral,Primario,Vigente en Operación Habitual,True,False,Obesidad,1781,517,1264,18,158,181,167,155,124,163,142,102,73,498,6,27,38,41,37,46,52,55,38,33,367,144,12,131,143,126,118,78,111,87,64,40,898,354,0.0,0.0
2024,13,14,13131,114328,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Poetisa Gabriela Mistral,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1789,673,1116,17,143,152,160,122,133,141,158,118,76,569,2,25,27,54,36,51,62,75,53,35,418,253,15,118,125,106,86,82,79,83,65,41,785,316,0.0,0.0
2024,13,14,13131,114714,114314,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Modelo,Primario,Vigente en Operación Habitual,True,False,Bajo peso,93,33,60,1,5,0,0,0,0,0,0,0,0,87,1,3,0,0,0,0,0,0,0,0,3,29,0,2,0,0,0,0,0,0,0,0,2,58,0.0,0.0
2024,13,14,13131,114714,114314,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Modelo,Primario,Vigente en Operación Habitual,True,False,Normal,384,145,239,4,25,19,15,14,10,11,8,18,11,249,1,5,4,4,5,6,5,1,4,3,37,107,3,20,15,11,9,4,6,7,14,8,94,142,0.0,0.0
2024,13,14,13131,114714,114314,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Modelo,Primario,Vigente en Operación Habitual,True,False,Obesidad,390,71,319,3,10,34,25,29,33,29,33,35,27,132,0,2,5,2,4,3,3,4,6,7,36,35,3,8,29,23,25,30,26,29,29,20,219,97,0.0,0.0
2024,13,14,13131,114714,114314,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13131,San Ramón,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Modelo,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,364,105,259,1,19,23,22,19,22,21,22,29,27,159,0,2,2,2,7,1,5,3,4,7,33,72,1,17,21,20,12,21,16,19,25,20,171,87,0.0,0.0
2024,13,14,13201,114010,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Otro,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur Oriente),No Aplica,Vigente en Operación Habitual,False,False,Bajo peso,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
2024,13,14,13201,114010,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Otro,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur Oriente),No Aplica,Vigente en Operación Habitual,False,False,Normal,449,130,319,15,104,131,77,38,35,7,22,5,13,2,7,29,41,21,14,8,1,6,0,3,123,0,8,75,90,56,24,27,6,16,5,10,309,2,0.0,0.0
2024,13,14,13201,114010,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Otro,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur Oriente),No Aplica,Vigente en Operación Habitual,False,False,Obesidad,401,89,312,5,71,91,63,46,42,26,29,17,5,6,1,16,12,15,9,12,7,7,4,4,86,2,4,55,79,48,37,30,19,22,13,1,304,4,0.0,0.0
2024,13,14,13201,114010,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Otro,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur Oriente),No Aplica,Vigente en Operación Habitual,False,False,Sobrepeso,437,125,312,7,70,102,76,52,44,21,27,24,12,2,1,16,34,22,18,13,4,3,9,3,122,2,6,54,68,54,34,31,17,24,15,9,306,0,0.0,0.0
2024,13,14,13201,114301,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alejandro del Río,Primario,Vigente en Operación Habitual,True,False,Bajo peso,550,166,384,0,21,8,5,1,4,2,3,1,3,502,0,4,0,2,0,1,1,2,1,2,13,153,0,17,8,3,1,3,1,1,0,1,35,349,0.0,0.0
2024,13,14,13201,114301,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alejandro del Río,Primario,Vigente en Operación Habitual,True,False,Normal,2488,850,1638,0,209,169,148,93,74,78,93,109,110,1405,0,49,38,35,24,23,29,30,32,46,306,544,0,160,131,113,69,51,49,63,77,64,777,861,0.0,0.0
2024,13,14,13201,114301,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alejandro del Río,Primario,Vigente en Operación Habitual,True,False,Obesidad,2918,686,2232,1,254,291,354,297,237,179,199,182,121,803,0,48,56,66,52,65,54,56,51,39,487,199,1,206,235,288,245,172,125,143,131,82,1627,604,0.0,0.0
2024,13,14,13201,114301,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alejandro del Río,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,2831,863,1968,2,206,245,206,227,194,188,185,187,174,1017,0,52,65,48,66,53,56,59,62,59,520,343,2,154,180,158,161,141,132,126,125,115,1292,674,0.0,0.0
2024,13,14,13201,114312,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Gerónimo,Primario,Vigente en Operación Habitual,True,False,Bajo peso,188,58,130,0,7,4,2,1,1,0,0,0,3,170,0,1,0,1,0,0,0,0,0,0,2,56,0,6,4,1,1,1,0,0,0,3,16,114,0.0,0.0
2024,13,14,13201,114312,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Gerónimo,Primario,Vigente en Operación Habitual,True,False,Normal,839,292,547,6,69,38,26,22,23,15,23,14,20,583,2,11,7,2,10,8,5,3,5,3,54,236,4,58,31,24,12,15,10,20,9,17,196,347,0.0,0.0
2024,13,14,13201,114312,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Gerónimo,Primario,Vigente en Operación Habitual,True,False,Obesidad,1039,176,863,5,87,98,107,86,66,59,49,32,25,425,1,9,8,18,10,7,5,4,6,2,69,106,4,78,90,89,76,59,54,45,26,23,540,319,0.0,0.0
2024,13,14,13201,114312,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Gerónimo,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,922,256,666,4,65,66,63,65,61,33,33,30,29,473,1,12,13,11,18,8,5,10,4,6,87,168,3,53,53,52,47,53,28,23,26,23,358,305,0.0,0.0
2024,13,14,13201,114313,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vista Hermosa,Primario,Vigente en Operación Habitual,True,False,Bajo peso,66,30,36,0,3,1,2,0,0,2,1,0,0,57,0,1,0,1,0,0,0,0,0,0,2,28,0,2,1,1,0,0,2,1,0,0,7,29,0.0,0.0
2024,13,14,13201,114313,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vista Hermosa,Primario,Vigente en Operación Habitual,True,False,Normal,450,194,256,2,43,32,18,28,32,24,15,28,18,210,1,17,8,7,10,17,12,5,12,7,95,98,1,26,24,11,18,15,12,10,16,11,143,112,0.0,0.0
2024,13,14,13201,114313,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vista Hermosa,Primario,Vigente en Operación Habitual,True,False,Obesidad,599,148,451,0,30,46,62,67,66,77,53,48,19,131,0,8,7,12,9,17,27,15,20,1,116,32,0,22,39,50,58,49,50,38,28,18,352,99,0.0,0.0
2024,13,14,13201,114313,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Vista Hermosa,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,602,229,373,2,41,40,62,60,60,48,54,37,24,174,1,16,12,21,22,22,21,23,14,10,161,67,1,25,28,41,38,38,27,31,23,14,265,107,0.0,0.0
2024,13,14,13201,114320,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bernardo Leighton,Primario,Vigente en Operación Habitual,True,False,Bajo peso,279,96,183,0,16,6,4,1,1,1,0,1,0,249,0,5,0,1,0,0,0,0,1,0,7,89,0,11,6,3,1,1,1,0,0,0,23,160,0.0,0.0
2024,13,14,13201,114320,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bernardo Leighton,Primario,Vigente en Operación Habitual,True,False,Normal,1348,592,756,1,161,108,72,48,42,34,34,40,41,767,0,46,48,39,20,22,13,18,24,22,252,340,1,115,60,33,28,20,21,16,16,19,328,427,0.0,0.0
2024,13,14,13201,114320,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bernardo Leighton,Primario,Vigente en Operación Habitual,True,False,Obesidad,2063,631,1432,1,224,202,216,201,176,141,107,104,90,601,1,59,62,67,59,56,41,46,41,34,465,165,0,165,140,149,142,120,100,61,63,56,996,436,0.0,0.0
2024,13,14,13201,114320,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bernardo Leighton,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1774,701,1073,2,169,143,157,150,138,96,109,110,107,593,0,60,46,58,69,52,44,47,51,48,475,226,2,109,97,99,81,86,52,62,59,59,704,367,0.0,0.0
2024,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,Bajo peso,92,36,56,0,5,2,2,0,0,0,0,1,2,80,0,1,1,0,0,0,0,0,1,0,3,33,0,4,1,2,0,0,0,0,0,2,9,47,0.0,0.0
2024,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,Normal,326,139,187,9,25,20,12,6,8,12,8,10,12,204,2,12,7,2,1,3,5,6,6,6,48,89,7,13,13,10,5,5,7,2,4,6,65,115,0.0,0.0
2024,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,Obesidad,659,202,457,10,52,76,63,66,42,39,51,39,34,187,2,16,16,17,19,10,12,14,17,13,134,66,8,36,60,46,47,32,27,37,22,21,328,121,0.0,0.0
2024,13,14,13201,114321,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cardenal Silva Henríquez,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,465,188,277,6,27,31,23,38,31,21,28,29,30,201,2,7,10,13,11,11,9,13,10,11,95,91,4,20,21,10,27,20,12,15,19,19,163,110,0.0,0.0
2024,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,Bajo peso,400,130,270,1,16,5,6,3,0,1,1,1,1,365,0,5,2,0,2,0,1,0,0,0,10,120,1,11,3,6,1,0,0,1,1,1,24,245,0.0,0.0
2024,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,Normal,2295,761,1534,8,188,178,125,98,73,58,54,63,99,1351,3,48,40,39,25,17,12,12,22,32,247,511,5,140,138,86,73,56,46,42,41,67,689,840,0.0,0.0
2024,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,Obesidad,2726,771,1955,6,195,243,292,284,230,175,169,160,142,830,1,50,52,89,75,70,56,47,45,49,533,237,5,145,191,203,209,160,119,122,115,93,1357,593,0.0,0.0
2024,13,14,13201,114322,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Manuel Villaseca,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,2734,908,1826,9,203,196,197,233,194,148,159,181,179,1035,4,54,60,60,63,52,43,50,57,62,501,403,5,149,136,137,170,142,105,109,124,117,1189,632,0.0,0.0
2024,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Bajo peso,101,37,64,10,5,1,0,1,0,1,0,0,0,83,2,0,0,0,1,0,1,0,0,0,2,33,8,5,1,0,0,0,0,0,0,0,6,50,0.0,0.0
2024,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Normal,503,207,296,62,34,29,20,15,12,13,14,9,8,287,31,17,13,7,4,2,5,3,2,5,58,118,31,17,16,13,11,10,8,11,7,3,96,169,0.0,0.0
2024,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Obesidad,561,155,406,37,42,36,56,36,31,52,35,21,12,203,12,10,8,12,10,9,19,12,2,2,84,59,25,32,28,44,26,22,33,23,19,10,237,144,0.0,0.0
2024,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,521,197,324,28,30,33,37,24,20,25,40,30,21,233,14,9,10,9,6,7,3,20,14,11,89,94,14,21,23,28,18,13,22,20,16,10,171,139,0.0,0.0
2024,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,Bajo peso,142,59,83,2,0,3,0,0,0,0,0,1,1,135,0,0,1,0,0,0,0,0,0,0,1,58,2,0,2,0,0,0,0,0,1,1,4,77,0.0,0.0
2024,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,Normal,461,184,277,2,37,24,11,17,13,12,10,10,11,314,1,7,5,4,1,3,5,5,2,5,37,146,1,30,19,7,16,10,7,5,8,6,108,168,0.0,0.0
2024,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,Obesidad,828,156,672,4,60,101,95,75,91,51,42,29,23,257,2,9,16,9,10,15,8,7,7,6,87,67,2,51,85,86,65,76,43,35,22,17,480,190,0.0,0.0
2024,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,575,166,409,3,31,48,45,45,45,40,29,30,15,244,1,2,15,7,8,10,9,12,7,6,76,89,2,29,33,38,37,35,31,17,23,9,252,155,0.0,0.0
2024,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Bajo peso,64,24,40,10,1,0,1,1,0,0,0,0,0,51,6,0,0,0,1,0,0,0,0,0,1,17,4,1,0,1,0,0,0,0,0,0,2,34,0.0,0.0
2024,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Normal,451,182,269,104,22,19,16,14,13,6,19,12,13,213,48,8,6,4,5,5,2,8,6,4,48,86,56,14,13,12,9,8,4,11,6,9,86,127,0.0,0.0
2024,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Obesidad,366,111,255,25,9,33,35,26,28,37,25,23,11,114,14,5,7,11,8,10,11,7,7,5,71,26,11,4,26,24,18,18,26,18,16,6,156,88,0.0,0.0
2024,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,406,149,257,43,18,28,21,38,28,29,31,23,17,130,18,7,9,9,12,9,10,10,10,11,87,44,25,11,19,12,26,19,19,21,13,6,146,86,0.0,0.0
2024,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,Bajo peso,191,73,118,0,2,0,4,2,1,0,0,0,1,181,0,2,0,0,0,0,0,0,0,0,2,71,0,0,0,4,2,1,0,0,0,1,8,110,0.0,0.0
2024,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,Normal,874,303,571,3,46,40,30,15,16,16,14,13,16,665,0,10,13,7,2,4,4,3,2,5,50,253,3,36,27,23,13,12,12,11,11,11,156,412,0.0,0.0
2024,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,Obesidad,818,213,605,2,43,45,79,63,52,51,45,38,28,372,1,9,9,23,14,6,17,7,9,7,101,111,1,34,36,56,49,46,34,38,29,21,343,261,0.0,0.0
2024,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,897,298,599,4,42,42,43,71,45,46,41,54,36,473,2,14,14,7,17,14,14,6,16,8,110,186,2,28,28,36,54,31,32,35,38,28,310,287,0.0,0.0
2024,13,14,13201,200282,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Hospital Provincia Cordillera,Secundario,Vigente en Operación Habitual,False,False,Normal,9,0,9,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,0,0,0,0,0,8,0,0.0,0.0
2024,13,14,13201,200282,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Hospital Provincia Cordillera,Secundario,Vigente en Operación Habitual,False,False,Obesidad,12,0,12,0,0,2,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,1,0,1,12,0,0.0,0.0
2024,13,14,13201,200282,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Hospital Provincia Cordillera,Secundario,Vigente en Operación Habitual,False,False,Sobrepeso,10,0,10,0,0,1,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,4,1,0,10,0,0.0,0.0
2024,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,Bajo peso,91,29,62,0,1,1,1,0,1,0,0,0,0,87,0,0,0,0,0,1,0,0,0,0,1,28,0,1,1,1,0,0,0,0,0,0,3,59,0.0,0.0
2024,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,Normal,536,229,307,1,49,37,29,35,19,13,10,11,12,320,0,16,9,10,11,4,5,0,3,7,65,164,1,33,28,19,24,15,8,10,8,5,150,156,0.0,0.0
2024,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,Obesidad,450,131,319,0,26,42,55,43,44,39,25,17,7,152,0,5,11,9,9,10,12,7,9,1,73,58,0,21,31,46,34,34,27,18,8,6,225,94,0.0,0.0
2024,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,550,225,325,0,36,53,44,36,28,35,37,26,18,237,0,11,11,20,12,11,11,15,11,7,109,116,0,25,42,24,24,17,24,22,15,11,204,121,0.0,0.0
2024,13,14,13202,114333,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Primario,Vigente en Operación Habitual,True,False,Bajo peso,59,28,31,0,5,2,3,0,0,0,0,0,1,48,0,1,2,0,0,0,0,0,0,1,4,24,0,4,0,3,0,0,0,0,0,0,7,24,0.0,0.0
2024,13,14,13202,114333,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Primario,Vigente en Operación Habitual,True,False,Normal,372,171,201,1,35,29,19,18,16,12,11,13,11,207,0,11,12,7,3,8,7,4,8,7,67,104,1,24,17,12,15,8,5,7,5,4,97,103,0.0,0.0
