Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,factor_riesgo,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Glicemia alterada,4592,2463,2,62,74,85,100,116,145,177,302,1066,30718,16561,11,1012,1024,1147,1021,923,948,1079,1221,5771,Mujer,14.87229032063281,18.181818181818183,6.126482213438735,7.2265625,7.410636442894507,9.79431929480901,12.56771397616468,15.295358649789028,16.404077849860982,24.733824733824733,18.47166868826893,14.948889901686307
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Presion arterial elevada,5292,3005,0,30,46,63,99,132,157,187,253,1320,30718,16561,11,1012,1024,1147,1021,923,948,1079,1221,5771,Mujer,18.145039550751765,0.0,2.9644268774703555,4.4921875,5.492589363557106,9.69637610186092,14.301191765980498,16.561181434599156,17.330861909175162,20.72072072072072,22.87298561774389,17.22768409401654
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Tabaquismo,5845,2970,1,217,222,254,225,226,219,280,278,953,30718,16561,11,1012,1024,1147,1021,923,948,1079,1221,5771,Mujer,17.933699655817886,9.090909090909092,21.442687747035574,21.6796875,22.144725370531823,22.037218413320275,24.48537378114843,23.10126582278481,25.949953660797032,22.768222768222767,16.513602495234796,19.02793150595742
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Colesterol elevado,2169,1197,0,5,13,18,15,22,36,61,96,706,27815,15274,1,666,786,899,879,815,749,790,909,6047,Mujer,7.836846929422549,0.0,0.7507507507507507,1.653944020356234,2.0022246941045605,1.7064846416382253,2.6993865030674846,4.806408544726302,7.721518987341772,10.561056105610561,11.675210848354556,7.797950746000359
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Glicemia alterada,2462,1388,0,15,22,24,28,31,50,59,93,752,27815,15274,1,666,786,899,879,815,749,790,909,6047,Mujer,9.08733795993191,0.0,2.2522522522522523,2.7989821882951653,2.6696329254727478,3.1854379977246867,3.8036809815950923,6.675567423230974,7.468354430379747,10.231023102310232,12.43591863734083,8.851339205464678
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Presion arterial elevada,2724,1592,0,17,17,39,47,46,69,86,95,716,27815,15274,1,666,786,899,879,815,749,790,909,6047,Mujer,10.422940945397407,0.0,2.5525525525525525,2.1628498727735366,4.338153503893214,5.346985210466439,5.644171779141105,9.212283044058744,10.886075949367088,10.45104510451045,11.840582106829833,9.793277008808197
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Tabaquismo,5362,2737,0,165,205,196,244,191,199,219,195,1011,27815,15274,1,666,786,899,879,815,749,790,909,6047,Mujer,17.919340054995416,0.0,24.774774774774773,26.08142493638677,21.802002224694107,27.75881683731513,23.43558282208589,26.56875834445928,27.72151898734177,21.45214521452145,16.719034231850504,19.277368326442566
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Colesterol elevado,1287,666,1,10,10,17,27,40,58,103,123,232,49606,26176,302,1465,1510,1704,1628,1515,1839,2220,2322,8925,Mujer,2.544315403422983,0.33112582781456956,0.6825938566552902,0.6622516556291391,0.9976525821596244,1.6584766584766584,2.6402640264026402,3.1538879825992385,4.63963963963964,5.297157622739018,2.599439775910364,2.594444220457203
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Glicemia alterada,2163,1125,2,40,40,49,53,45,120,153,164,372,49606,26176,302,1465,1510,1704,1628,1515,1839,2220,2322,8925,Mujer,4.297830073349633,0.6622516556291391,2.7303754266211606,2.6490066225165565,2.875586854460094,3.2555282555282554,2.9702970297029703,6.525285481239804,6.891891891891892,7.062876830318691,4.168067226890757,4.360359633915252
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Presion arterial elevada,3839,2074,3,12,45,39,81,103,166,204,242,870,49606,26176,302,1465,1510,1704,1628,1515,1839,2220,2322,8925,Mujer,7.923288508557458,0.9933774834437087,0.8191126279863481,2.980132450331126,2.2887323943661975,4.975429975429976,6.798679867986798,9.026644915715062,9.18918918918919,10.422049956933678,9.747899159663866,7.73898318751764
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Tabaquismo,8824,4460,0,273,319,380,383,385,442,505,480,1197,49606,26176,302,1465,1510,1704,1628,1515,1839,2220,2322,8925,Mujer,17.038508557457213,0.0,18.63481228668942,21.125827814569536,22.300469483568076,23.525798525798525,25.412541254125415,24.034801522566614,22.74774774774775,20.671834625322997,13.411764705882353,17.78817078579204
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Colesterol elevado,2261,1241,0,8,12,21,33,51,75,94,110,616,19733,10944,180,380,501,615,600,508,577,632,692,4104,Mujer,11.339546783625732,0.0,2.1052631578947367,2.3952095808383236,3.414634146341464,5.5,10.039370078740157,12.99826689774697,14.873417721518987,15.895953757225435,15.009746588693956,11.457963816956369
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Glicemia alterada,1584,899,0,3,2,8,18,19,38,39,69,489,19733,10944,180,380,501,615,600,508,577,632,692,4104,Mujer,8.214546783625732,0.0,0.7894736842105263,0.39920159680638717,1.3008130081300813,3.0,3.740157480314961,6.5857885615251295,6.170886075949367,9.971098265895954,11.915204678362572,8.02716262099022
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Presion arterial elevada,3350,1978,0,7,18,27,43,57,92,107,119,902,19733,10944,180,380,501,615,600,508,577,632,692,4104,Mujer,18.073830409356724,0.0,1.8421052631578945,3.592814371257485,4.390243902439024,7.166666666666667,11.220472440944881,15.944540727902945,16.930379746835442,17.196531791907514,21.978557504873294,16.976638118887145
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Tabaquismo,3030,1551,2,77,125,119,123,88,117,113,117,598,19733,10944,180,380,501,615,600,508,577,632,692,4104,Mujer,14.172149122807017,1.1111111111111112,20.263157894736842,24.9500998003992,19.349593495934958,20.5,17.322834645669293,20.27729636048527,17.87974683544304,16.907514450867055,14.571150097465887,15.354989104545686
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Colesterol elevado,1358,695,0,6,20,31,20,55,83,133,124,191,9481,5102,1,107,173,180,199,303,410,546,556,1904,Mujer,13.622108976871816,0.0,5.607476635514018,11.560693641618498,17.22222222222222,10.050251256281408,18.151815181518153,20.243902439024392,24.358974358974358,22.302158273381295,10.031512605042018,14.323383609323912
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Glicemia alterada,703,363,1,9,12,17,21,28,45,36,41,130,9481,5102,1,107,173,180,199,303,410,546,556,1904,Mujer,7.114856918855351,100.0,8.411214953271028,6.9364161849710975,9.444444444444445,10.552763819095476,9.24092409240924,10.975609756097562,6.593406593406594,7.374100719424461,6.8277310924369745,7.414829659318638
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Presion arterial elevada,488,267,0,0,2,2,4,11,19,37,42,104,9481,5102,1,107,173,180,199,303,410,546,556,1904,Mujer,5.233241865934928,0.0,0.0,1.1560693641618496,1.1111111111111112,2.0100502512562812,3.6303630363036308,4.634146341463414,6.7765567765567765,7.553956834532374,5.46218487394958,5.147136378019197
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Tabaquismo,939,475,0,19,31,22,22,39,53,46,54,178,9481,5102,1,107,173,180,199,303,410,546,556,1904,Mujer,9.310074480595846,0.0,17.75700934579439,17.91907514450867,12.222222222222221,11.055276381909549,12.871287128712872,12.926829268292684,8.424908424908425,9.712230215827338,9.34873949579832,9.904018563442675
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Colesterol elevado,3868,2070,0,15,36,38,63,65,70,139,179,1193,46977,24601,27,1931,1902,2052,1934,1794,1554,1747,1783,7652,Mujer,8.414292101947076,0.0,0.7767995857068877,1.8927444794952681,1.8518518518518516,3.257497414684592,3.6231884057971016,4.504504504504505,7.95649685174585,10.039259674705553,15.590695243073707,8.233816548523745
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Glicemia alterada,5128,2766,0,30,44,62,85,95,115,155,225,1551,46977,24601,27,1931,1902,2052,1934,1794,1554,1747,1783,7652,Mujer,11.243445388398845,0.0,1.5535991714137753,2.3133543638275498,3.0214424951267054,4.395036194415719,5.295429208472687,7.4002574002573995,8.872352604464796,12.619181155356141,20.269210663878727,10.915980160504077
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Presion arterial elevada,8638,4700,0,72,85,157,201,266,271,343,388,2155,46977,24601,27,1931,1902,2052,1934,1794,1554,1747,1783,7652,Mujer,19.104914434372585,0.0,3.728638011393061,4.468980021030494,7.651072124756335,10.392967942088935,14.827201783723524,17.43886743886744,19.633657698912423,21.761076836791922,28.162571876633557,18.387721651020712
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Tabaquismo,11508,5811,3,441,551,593,600,574,489,501,482,1463,46977,24601,27,1931,1902,2052,1934,1794,1554,1747,1783,7652,Mujer,23.62099101662534,11.11111111111111,22.837907819782497,28.969505783385905,28.898635477582847,31.023784901758017,31.995540691192865,31.467181467181465,28.677733257012022,27.03309029725182,19.119184526921064,24.49709432275369
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Colesterol elevado,2942,1502,0,49,66,99,105,145,143,186,225,422,21707,11522,0,688,826,900,887,808,722,760,838,3756,Mujer,13.035931261933692,,7.122093023255814,7.990314769975787,11.0,11.837655016910936,17.945544554455445,19.806094182825483,24.47368421052632,26.849642004773273,11.235356762513312,13.553231676417745
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Glicemia alterada,5945,3037,0,171,228,285,284,288,240,299,392,721,21707,11522,0,688,826,900,887,808,722,760,838,3756,Mujer,26.35827113348377,,24.8546511627907,27.602905569007262,31.666666666666664,32.01803833145434,35.64356435643564,33.2409972299169,39.3421052631579,46.77804295942721,19.195953141640043,27.387478693509003
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Presion arterial elevada,3484,1956,0,13,30,55,57,92,99,112,161,909,21707,11522,0,688,826,900,887,808,722,760,838,3756,Mujer,16.976219406353064,,1.88953488372093,3.631961259079903,6.111111111111111,6.426155580608793,11.386138613861387,13.71191135734072,14.736842105263156,19.212410501193318,24.201277955271568,16.050122080434885
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Tabaquismo,4101,2074,0,129,155,166,179,187,188,177,202,644,21707,11522,0,688,826,900,887,808,722,760,838,3756,Mujer,18.00034716195105,,18.75,18.765133171912833,18.444444444444443,20.180383314543406,23.143564356435643,26.038781163434905,23.289473684210527,24.105011933174225,17.145899893503728,18.892523149214536
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Colesterol elevado,1652,866,0,14,14,32,34,29,55,74,117,417,21456,11228,4,684,755,852,821,731,643,836,1026,3876,Mujer,7.712860705379408,0.0,2.046783625730994,1.8543046357615895,3.755868544600939,4.141291108404385,3.9671682626538987,8.553654743390357,8.851674641148326,11.403508771929824,10.758513931888544,7.699478001491425
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Glicemia alterada,2662,1421,0,19,17,46,50,59,75,100,156,719,21456,11228,4,684,755,852,821,731,643,836,1026,3876,Mujer,12.655860349127183,0.0,2.7777777777777777,2.251655629139073,5.39906103286385,6.090133982947625,8.071135430916552,11.66407465007776,11.961722488038278,15.204678362573098,18.550051599587203,12.406785980611485
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Presion arterial elevada,2777,1481,0,20,34,46,74,77,104,128,152,661,21456,11228,4,684,755,852,821,731,643,836,1026,3876,Mujer,13.190238688991807,0.0,2.923976608187134,4.503311258278146,5.39906103286385,9.013398294762483,10.533515731874145,16.174183514774494,15.311004784688995,14.814814814814813,17.053663570691434,12.94276659209545
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Tabaquismo,5023,2530,0,129,172,221,239,245,168,236,293,790,21456,11228,4,684,755,852,821,731,643,836,1026,3876,Mujer,22.532953330958318,0.0,18.859649122807017,22.781456953642383,25.938967136150236,29.11084043848965,33.515731874145004,26.127527216174183,28.22966507177033,28.55750487329435,20.38183694530444,23.4107009694258
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Colesterol elevado,2087,1103,0,4,8,21,19,34,54,88,115,641,32460,17026,606,954,1098,1328,1127,1096,1020,1074,1270,5861,Mujer,6.4783272641841885,0.0,0.41928721174004197,0.7285974499089253,1.5813253012048192,1.6858917480035491,3.102189781021898,5.294117647058823,8.193668528864059,9.05511811023622,10.936700221805152,6.429451632778804
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Glicemia alterada,5328,2810,1,74,60,105,105,141,159,210,281,1382,32460,17026,606,954,1098,1328,1127,1096,1020,1074,1270,5861,Mujer,16.504170092799246,0.16501650165016502,7.756813417190776,5.46448087431694,7.906626506024097,9.316770186335404,12.864963503649635,15.588235294117647,19.553072625698324,22.125984251968504,23.579593925951205,16.41404805914972
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Presion arterial elevada,4993,2746,2,27,35,78,107,146,157,189,190,1316,32460,17026,606,954,1098,1328,1127,1096,1020,1074,1270,5861,Mujer,16.12827440385293,0.33003300330033003,2.8301886792452833,3.1876138433515484,5.873493975903615,9.494232475598935,13.321167883211679,15.392156862745098,17.59776536312849,14.960629921259844,22.45350622760621,15.38200862600123
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Tabaquismo,6659,3357,19,185,237,277,262,312,259,315,280,1156,32460,17026,606,954,1098,1328,1127,1096,1020,1074,1270,5861,Mujer,19.716903559262306,3.1353135313531353,19.39203354297694,21.584699453551913,20.85843373493976,23.247559893522627,28.467153284671532,25.392156862745097,29.329608938547487,22.04724409448819,19.723596655860774,20.51447935921134
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Colesterol elevado,5601,2947,0,67,114,139,134,192,207,304,348,1149,26845,14209,72,855,1040,1206,1087,1034,903,1010,1065,4364,Mujer,20.74037581814343,0.0,7.83625730994152,10.961538461538462,11.5257048092869,12.32750689972401,18.568665377176018,22.92358803986711,30.099009900990097,32.67605633802817,26.32905591200733,20.864220525237474
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Glicemia alterada,6613,3521,6,69,115,174,186,213,225,298,349,1457,26845,14209,72,855,1040,1206,1087,1034,903,1010,1065,4364,Mujer,24.78006897037089,8.333333333333332,8.070175438596491,11.057692307692307,14.427860696517413,17.111315547378105,20.59961315280464,24.916943521594686,29.504950495049503,32.76995305164319,33.38680109990834,24.634010057738873
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Presion arterial elevada,4366,2451,3,19,25,61,67,137,139,176,194,1094,26845,14209,72,855,1040,1206,1087,1034,903,1010,1065,4364,Mujer,17.249630515870223,4.166666666666666,2.2222222222222223,2.403846153846154,5.05804311774461,6.163753449862005,13.2495164410058,15.39313399778516,17.425742574257423,18.215962441314552,25.068744271310724,16.263736263736263
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Tabaquismo,6158,3104,8,182,268,300,299,295,270,284,272,876,26845,14209,72,855,1040,1206,1087,1034,903,1010,1065,4364,Mujer,21.84530931100007,11.11111111111111,21.28654970760234,25.769230769230766,24.875621890547265,27.506899724011042,28.52998065764023,29.900332225913623,28.118811881188122,25.539906103286388,20.07332722273144,22.939094803501582
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Colesterol elevado,3000,1594,0,18,28,35,55,60,84,118,160,848,31040,16451,0,879,1146,1345,1299,1089,951,1031,1198,5651,Mujer,9.689380584766884,,2.04778156996587,2.4432809773123907,2.6022304832713754,4.234026173979984,5.5096418732782375,8.832807570977918,11.445198836081474,13.35559265442404,15.006193594054148,9.664948453608249
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Glicemia alterada,3226,1766,0,3,19,23,21,33,64,89,139,1069,31040,16451,0,879,1146,1345,1299,1089,951,1031,1198,5651,Mujer,10.73490973193119,,0.3412969283276451,1.6579406631762654,1.7100371747211895,1.6166281755196306,3.0303030303030303,6.729758149316509,8.63239573229874,11.602671118530884,18.917005839674395,10.393041237113403
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Presion arterial elevada,3846,2083,0,26,34,71,104,117,133,155,191,932,31040,16451,0,879,1146,1345,1299,1089,951,1031,1198,5651,Mujer,12.661844264786334,,2.9579067121729237,2.966841186736475,5.278810408921933,8.006158583525789,10.743801652892563,13.985278654048368,15.033947623666343,15.943238731218697,16.49265616705008,12.390463917525773
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Tabaquismo,5463,2761,0,150,216,260,247,237,226,234,238,894,31040,16451,0,879,1146,1345,1299,1089,951,1031,1198,5651,Mujer,16.783174275120054,,17.064846416382252,18.848167539267017,19.33085501858736,19.01462663587375,21.763085399449036,23.76445846477392,22.696411251212414,19.86644407345576,15.82020881259954,17.59987113402062
2025,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Colesterol elevado,4673,2401,1,48,72,106,133,184,234,327,287,880,55192,28605,51,2085,2310,2440,2308,2083,1940,2161,2133,9076,Mujer,8.39363747596574,1.9607843137254901,2.302158273381295,3.116883116883117,4.344262295081967,5.7625649913344885,8.833413346135382,12.061855670103093,15.131883387320686,13.455227379278012,9.695901278096079,8.466806783591824
2025,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Glicemia alterada,9044,4609,7,232,303,361,417,360,394,494,504,1363,55192,28605,51,2085,2310,2440,2308,2083,1940,2161,2133,9076,Mujer,16.112567732913828,13.725490196078432,11.127098321342926,13.116883116883116,14.795081967213115,18.067590987868286,17.282765242438792,20.309278350515463,22.85978713558538,23.628691983122362,15.017628911414722,16.386432816350197
