Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,factor_riesgo,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109300,Centro de Salud Familiar Agustín Cruz Melo,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,195,0,9,21,21,30,16,8,17,9,10,54,1267.0,4.0,43.0,84.0,84.0,108.0,108.0,67.0,66.0,47.0,46.0,610.0,Hombre,0.0,20.930232558139537,25.0,25.0,27.77777777777778,14.814814814814813,11.940298507462686,25.757575757575758,19.148936170212767,21.73913043478261,8.852459016393443,15.390686661404892
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109321,Centro de Salud Familiar Juan Antonio Ríos,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,15,0,0,0,3,1,3,1,3,2,0,2,810.0,3.0,21.0,32.0,39.0,34.0,25.0,24.0,30.0,35.0,21.0,546.0,Hombre,0.0,0.0,0.0,7.6923076923076925,2.941176470588235,12.0,4.166666666666666,10.0,5.714285714285714,0.0,0.3663003663003663,1.8518518518518516
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109321,Centro de Salud Familiar Juan Antonio Ríos,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,11,0,0,0,1,0,0,0,1,1,0,8,810.0,3.0,21.0,32.0,39.0,34.0,25.0,24.0,30.0,35.0,21.0,546.0,Hombre,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,3.3333333333333335,2.857142857142857,0.0,1.465201465201465,1.3580246913580247
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109321,Centro de Salud Familiar Juan Antonio Ríos,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,140,0,1,4,1,5,3,2,2,6,7,109,810.0,3.0,21.0,32.0,39.0,34.0,25.0,24.0,30.0,35.0,21.0,546.0,Hombre,0.0,4.761904761904762,12.5,2.564102564102564,14.705882352941178,12.0,8.333333333333332,6.666666666666667,17.142857142857142,33.33333333333333,19.963369963369964,17.28395061728395
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109321,Centro de Salud Familiar Juan Antonio Ríos,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,97,0,7,6,10,7,5,5,5,9,5,38,810.0,3.0,21.0,32.0,39.0,34.0,25.0,24.0,30.0,35.0,21.0,546.0,Hombre,0.0,33.33333333333333,18.75,25.64102564102564,20.588235294117645,20.0,20.833333333333336,16.666666666666664,25.71428571428571,23.809523809523807,6.95970695970696,11.975308641975309
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,7,0,0,1,0,0,0,1,0,1,1,3,66.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,37.0,Hombre,0.0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,33.33333333333333,100.0,8.108108108108109,10.606060606060606
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,5,0,0,0,0,0,0,0,1,0,1,3,66.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,37.0,Hombre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,100.0,8.108108108108109,7.575757575757576
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,19,0,0,0,0,0,0,1,1,1,0,16,66.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,37.0,Hombre,0.0,0.0,0.0,0.0,0.0,0.0,50.0,33.33333333333333,33.33333333333333,0.0,43.24324324324324,28.78787878787879
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,11,1,0,1,0,0,0,1,0,2,0,6,66.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,37.0,Hombre,50.0,0.0,25.0,0.0,0.0,0.0,50.0,0.0,66.66666666666666,0.0,16.216216216216218,16.666666666666664
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,49,0,0,1,1,1,0,1,7,2,2,34,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,39.0,421.0,Hombre,0.0,0.0,1.9230769230769231,1.694915254237288,1.8518518518518516,0.0,2.5,12.727272727272727,4.651162790697675,5.128205128205128,8.076009501187649,5.612829324169531
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,105,7,0,1,5,0,0,1,3,3,5,80,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,39.0,421.0,Hombre,140.0,0.0,1.9230769230769231,8.47457627118644,0.0,0.0,2.5,5.454545454545454,6.976744186046512,12.82051282051282,19.002375296912113,12.027491408934708
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,231,1,2,5,14,13,11,17,16,11,14,127,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,39.0,421.0,Hombre,20.0,5.263157894736842,9.615384615384617,23.728813559322035,24.074074074074073,16.417910447761194,42.5,29.09090909090909,25.581395348837212,35.8974358974359,30.16627078384798,26.46048109965636
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,236,1,8,21,26,12,19,12,19,12,17,89,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,39.0,421.0,Hombre,20.0,21.052631578947366,40.38461538461539,44.06779661016949,22.22222222222222,28.35820895522388,30.0,34.54545454545455,27.906976744186046,43.58974358974359,21.140142517814727,27.033218785796105
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,61,0,2,2,2,2,3,4,8,11,5,22,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,48.0,524.0,Hombre,,1.8018018018018018,2.0202020202020203,2.564102564102564,2.9850746268656714,4.411764705882353,5.333333333333334,10.38961038961039,17.741935483870968,10.416666666666668,4.198473282442748,5.045492142266336
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,93,0,0,0,1,2,1,2,5,5,4,73,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,48.0,524.0,Hombre,,0.0,0.0,1.282051282051282,2.9850746268656714,1.4705882352941175,2.666666666666667,6.493506493506493,8.064516129032258,8.333333333333332,13.931297709923665,7.6923076923076925
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,120,0,3,3,1,6,7,3,11,13,11,62,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,48.0,524.0,Hombre,,2.7027027027027026,3.0303030303030303,1.282051282051282,8.955223880597014,10.294117647058822,4.0,14.285714285714285,20.967741935483872,22.916666666666664,11.83206106870229,9.925558312655088
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,268,0,46,36,24,25,26,24,21,15,17,34,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,48.0,524.0,Hombre,,41.44144144144144,36.36363636363637,30.76923076923077,37.3134328358209,38.23529411764706,32.0,27.27272727272727,24.193548387096776,35.41666666666667,6.488549618320611,22.167080231596362
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,158,0,3,8,12,9,19,21,30,14,10,32,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,57.0,353.0,Hombre,,2.7027027027027026,8.0,12.121212121212121,10.465116279069768,18.095238095238095,23.333333333333332,21.58273381294964,17.94871794871795,17.543859649122805,9.06515580736544,12.97208538587849
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,181,0,3,4,2,7,8,13,17,13,5,109,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,57.0,353.0,Hombre,,2.7027027027027026,4.0,2.0202020202020203,8.13953488372093,7.6190476190476195,14.444444444444443,12.23021582733813,16.666666666666664,8.771929824561402,30.878186968838527,14.860426929392448
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,295,0,8,9,16,17,27,26,39,26,20,107,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,57.0,353.0,Hombre,,7.207207207207207,9.0,16.161616161616163,19.767441860465116,25.71428571428571,28.888888888888886,28.05755395683453,33.33333333333333,35.08771929824561,30.31161473087819,24.220032840722496
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,347,0,29,34,43,34,37,33,62,23,15,37,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,57.0,353.0,Hombre,,26.126126126126124,34.0,43.43434343434344,39.53488372093023,35.23809523809524,36.666666666666664,44.60431654676259,29.48717948717949,26.31578947368421,10.48158640226629,28.48932676518883
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,4,0,0,0,0,0,0,0,1,1,0,2,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,20.0,Hombre,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,,10.0,10.256410256410255
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,4,0,0,0,0,0,0,0,0,1,0,3,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,20.0,Hombre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,15.0,10.256410256410255
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,6,0,0,0,0,0,0,1,1,0,0,4,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,20.0,Hombre,,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,,20.0,15.384615384615385
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,5,0,0,0,0,0,0,1,0,2,0,2,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,20.0,Hombre,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,100.0,,10.0,12.82051282051282
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,3,0,0,0,0,0,0,0,0,0,0,3,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,6.0,35.0,Hombre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,2.912621359223301
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,14,0,0,0,0,0,0,0,0,0,0,14,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,6.0,35.0,Hombre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,13.592233009708737
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,30,0,1,1,2,7,5,2,0,2,2,8,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,6.0,35.0,Hombre,,6.666666666666667,16.666666666666664,25.0,53.84615384615385,55.55555555555556,66.66666666666666,0.0,28.57142857142857,33.33333333333333,22.857142857142858,29.126213592233007
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,28,0,3,3,2,3,4,0,0,3,1,9,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,6.0,35.0,Hombre,,20.0,50.0,25.0,23.076923076923077,44.44444444444444,0.0,0.0,42.857142857142854,16.666666666666664,25.71428571428571,27.184466019417474
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,3,0,0,0,0,0,0,0,0,0,0,3,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,6.0,29.0,Hombre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.344827586206897,2.0689655172413794
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,2,0,0,0,0,0,0,0,0,0,0,2,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,6.0,29.0,Hombre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896551724137931,1.3793103448275863
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,42,0,2,5,5,8,4,1,2,6,1,8,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,6.0,29.0,Hombre,,13.333333333333334,26.31578947368421,20.833333333333336,47.05882352941176,50.0,14.285714285714285,22.22222222222222,54.54545454545454,16.666666666666664,27.586206896551722,28.965517241379313
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,45,0,5,9,7,9,2,2,2,5,0,4,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,6.0,29.0,Hombre,,33.33333333333333,47.368421052631575,29.166666666666668,52.94117647058824,25.0,28.57142857142857,22.22222222222222,45.45454545454545,0.0,13.793103448275861,31.03448275862069
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,93,0,0,1,0,2,7,3,1,4,4,71,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,75.0,836.0,Hombre,,0.0,2.0408163265306123,0.0,3.389830508474576,9.58904109589041,6.382978723404255,1.9607843137254901,6.25,5.333333333333334,8.492822966507177,6.778425655976676
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,221,0,0,0,1,3,1,2,1,2,2,209,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,75.0,836.0,Hombre,,0.0,0.0,1.639344262295082,5.084745762711865,1.36986301369863,4.25531914893617,1.9607843137254901,3.125,2.666666666666667,25.0,16.107871720116616
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,401,0,4,10,10,8,17,11,19,14,17,291,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,75.0,836.0,Hombre,,7.017543859649122,20.408163265306122,16.39344262295082,13.559322033898304,23.28767123287671,23.404255319148938,37.254901960784316,21.875,22.666666666666664,34.80861244019139,29.227405247813408
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,239,0,11,18,19,18,18,16,12,17,26,84,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,75.0,836.0,Hombre,,19.298245614035086,36.734693877551024,31.147540983606557,30.508474576271187,24.65753424657534,34.04255319148936,23.52941176470588,26.5625,34.66666666666667,10.047846889952153,17.419825072886297
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,226,1,5,7,13,22,10,17,21,15,15,100,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,61.0,770.0,Hombre,14.285714285714285,10.0,10.76923076923077,17.333333333333336,22.22222222222222,11.904761904761903,25.0,27.27272727272727,24.193548387096776,24.59016393442623,12.987012987012985,15.937940761636108
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,211,0,1,0,1,7,0,2,3,4,3,190,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,61.0,770.0,Hombre,0.0,2.0,0.0,1.3333333333333335,7.07070707070707,0.0,2.941176470588235,3.896103896103896,6.451612903225806,4.918032786885246,24.675324675324674,14.880112834978842
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,470,0,2,4,12,19,28,17,17,25,26,320,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,61.0,770.0,Hombre,0.0,4.0,6.153846153846154,16.0,19.19191919191919,33.33333333333333,25.0,22.07792207792208,40.32258064516129,42.62295081967213,41.55844155844156,33.14527503526093
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,318,1,8,9,22,39,26,25,25,25,16,122,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,61.0,770.0,Hombre,14.285714285714285,16.0,13.846153846153847,29.333333333333332,39.39393939393939,30.952380952380953,36.76470588235294,32.467532467532465,40.32258064516129,26.229508196721312,15.844155844155845,22.425952045133993
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,103,1,2,1,3,3,9,6,5,5,7,61,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,51.0,630.0,Hombre,14.285714285714285,4.166666666666666,1.5384615384615385,4.838709677419355,5.0,17.307692307692307,10.714285714285714,9.803921568627452,11.904761904761903,13.725490196078432,9.682539682539684,9.163701067615659
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,83,0,0,0,1,0,0,0,0,0,0,82,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,51.0,630.0,Hombre,0.0,0.0,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,13.015873015873018,7.384341637010676
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,286,0,5,11,11,12,8,6,9,12,13,199,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,51.0,630.0,Hombre,0.0,10.416666666666668,16.923076923076923,17.741935483870968,20.0,15.384615384615385,10.714285714285714,17.647058823529413,28.57142857142857,25.49019607843137,31.587301587301585,25.444839857651246
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,234,4,9,17,9,15,13,10,16,10,12,119,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,51.0,630.0,Hombre,57.14285714285714,18.75,26.153846153846157,14.516129032258066,25.0,25.0,17.857142857142858,31.372549019607842,23.809523809523807,23.52941176470588,18.88888888888889,20.818505338078293
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,52,0,1,1,5,6,1,2,2,5,1,28,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,14.0,242.0,Hombre,0.0,6.25,5.0,18.51851851851852,27.27272727272727,6.25,15.384615384615385,12.5,41.66666666666667,7.142857142857142,11.570247933884298,12.776412776412776
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,73,0,1,0,1,2,2,5,0,3,3,56,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,14.0,242.0,Hombre,0.0,6.25,0.0,3.7037037037037033,9.090909090909092,12.5,38.46153846153847,0.0,25.0,21.428571428571427,23.140495867768596,17.936117936117938
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,158,0,6,6,6,4,3,3,1,7,2,120,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,14.0,242.0,Hombre,0.0,37.5,30.0,22.22222222222222,18.181818181818183,18.75,23.076923076923077,6.25,58.333333333333336,14.285714285714285,49.586776859504134,38.82063882063882
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,78,2,4,5,7,7,4,4,3,5,5,32,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,14.0,242.0,Hombre,22.22222222222222,25.0,25.0,25.925925925925924,31.818181818181817,25.0,30.76923076923077,18.75,41.66666666666667,35.714285714285715,13.223140495867769,19.164619164619165
