Ano,IdEstablecimiento,IdComuna_den,comuna_denominador,establecimiento_denominador,servicio_salud_denominador,dependencia_denominador,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas,20_64,20_54,EstablecimientoCodigoAntiguo,EstablecimientoCodigo_master,codigo_madre_master,RegionCodigo,IdServicio_master,servicio_salud_master,tipo_establecimiento_master,establecimiento_master,dependencia_master,nivel_atencion_master,IdComuna_master,comuna_master,estado_funcionamiento_master,es_aps,sin_match_master
2024,113328,13401,San Bernardo,Centro De Salud Familiar Joan Alsina,Metropolitano Sur,Municipal,3088,3206,3336,3116,2896,2693,2611,2739,2624,2341,4706,33356,25562,20597,13-328,113328,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Joan Alsina,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113329,13105,El Bosque,Centro De Salud Familiar Orlando Letelier,Metropolitano Sur,Municipal,1695,1769,1987,2032,1834,1907,1654,1561,1383,1312,3498,20632,15439,12744,13-329,113329,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Canciller Orlando Letelier,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,113330,13401,San Bernardo,Centro De Salud Familiar Raúl Brañes F.,Metropolitano Sur,Municipal,2891,2983,2905,3095,2563,2196,1993,2224,2232,1865,2825,27772,22056,17959,13-330,113330,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Brañes F.,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113331,13121,Pedro Aguirre Cerda,Centro De Salud Familiar Edgardo Enríquez,Metropolitano Sur,Municipal,1568,2041,2237,2359,1988,1868,1599,1595,1874,1945,4915,23989,17506,13687,13-331,113331,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,113332,13401,San Bernardo,Centro De Salud Familiar Juan Pablo Ii,Metropolitano Sur,Municipal,1920,2267,2514,2520,2019,2070,1895,2230,1985,1563,4357,25340,19063,15515,13-332,113332,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( San Bernardo),Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113333,13402,Buin,Centro De Salud Familiar Alto Jahuel,Metropolitano Sur,Municipal,689,774,818,842,737,700,621,656,641,580,1166,8224,6369,5148,13-333,113333,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alto Jahuel,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,113334,13403,Calera De Tango,Centro De Salud Familiar Los Bajos De San Agustín,Metropolitano Sur,Municipal,698,755,897,886,699,680,632,685,699,626,1492,8749,6559,5234,13-334,113334,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Bajos de San Agustín,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2024,113390,13402,Buin,Centro De Salud Familiar Héctor García,Metropolitano Sur,Municipal,2947,3072,3355,3823,3331,3106,2665,2475,2449,2306,5296,34825,26582,21827,13-390,113390,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Héctor García,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,113394,13401,San Bernardo,Centro De Salud Familiar El Manzano,Metropolitano Sur,Municipal,1788,1895,1964,1931,1655,1556,1347,1209,1161,1142,1964,17612,13860,11557,13-394,113394,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Manzano,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113396,13116,Lo Espejo,Centro De Salud Familiar Pueblo Lo Espejo,Metropolitano Sur,Municipal,1343,1518,1710,1884,1503,1343,1125,1294,1055,1014,2347,16136,12446,10377,13-396,113396,,13,13,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Pueblo Lo Espejo,Municipal,Primario,13116,Lo Espejo,Vigente en Operación Habitual,True,False
2024,113402,13402,Buin,Posta De Salud Rural Linderos,Metropolitano Sur,Municipal,391,461,533,592,543,545,516,463,433,392,870,5739,4478,3653,13-402,113402,113333,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,113404,13402,Buin,Posta De Salud Rural Valdivia De Paine,Metropolitano Sur,Municipal,222,255,263,278,239,239,213,210,247,225,539,2930,2169,1697,13-404,113404,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Valdivia de Paine,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,113405,13402,Buin,Posta De Salud Rural Viluco,Metropolitano Sur,Municipal,320,377,438,447,413,447,372,367,344,361,626,4512,3566,2861,13-405,113405,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Viluco,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,113406,13402,Buin,Posta De Salud Rural El Recurso,Metropolitano Sur,Municipal,110,112,126,127,103,90,112,107,120,79,194,1280,976,777,13-406,113406,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural El Recurso,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,113407,13402,Buin,Posta De Salud Rural Los Morros,Metropolitano Sur,Municipal,235,234,238,267,229,217,225,228,231,200,347,2651,2069,1638,13-407,113407,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Los Morros,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,113408,13404,Paine,Posta De Salud Rural Pintué,Metropolitano Sur,Municipal,159,193,165,207,174,140,152,158,195,193,482,2218,1577,1189,13-408,113408,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Pintué,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,113409,13404,Paine,Posta De Salud Rural Huelquén,Metropolitano Sur,Municipal,505,543,624,694,574,560,506,508,525,461,1080,6580,4995,4009,13-409,113409,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Huelquén,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,113410,13404,Paine,Posta De Salud Rural Rangue,Metropolitano Sur,Municipal,81,95,81,91,75,95,90,75,79,69,176,1007,750,602,13-410,113410,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Rangue,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,113411,13404,Paine,Posta De Salud Rural Abrantes,Metropolitano Sur,Municipal,185,190,193,186,170,211,192,178,184,186,486,2361,1690,1320,13-411,113411,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Abrantes,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,113412,13404,Paine,Posta De Salud Rural Chada,Metropolitano Sur,Municipal,128,130,124,150,124,140,138,130,146,129,275,1614,1211,936,13-412,113412,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Chada,Municipal,Primario,13404,Paine,Vigente en Operación Habitual,True,False
2024,113413,13403,Calera De Tango,Posta De Salud Rural Santa Inés,Metropolitano Sur,Municipal,10,5,4,5,10,5,4,5,7,2,3,60,47,38,13-413,113413,,13,13,Servicio de Salud Metropolitano Sur,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Inés,Municipal,Primario,13403,Calera de Tango,Vigente en Operación Habitual,True,False
2024,113701,13129,San Joaquín,Centro Comunitario De Salud Familiar Yalta,Metropolitano Sur,Municipal,441,439,524,666,589,512,407,377,433,442,1163,5993,4389,3514,13-701,113701,113301,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,113702,13129,San Joaquín,Centro Comunitario De Salud Familia Sierra Bella,Metropolitano Sur,Municipal,162,177,227,250,194,218,184,166,167,190,493,2428,1773,1416,13-702,113702,113301,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,113703,13121,Pedro Aguirre Cerda,Centro Comunitario De Salud Familiar Cooperación,Metropolitano Sur,Municipal,297,266,336,372,286,261,257,249,279,400,943,3946,2706,2027,13-703,113703,111303,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Municipal,Primario,13121,Pedro Aguirre Cerda,Vigente en Operación Habitual,True,False
2024,113713,13401,San Bernardo,Centro Comunitario De Salud Familiar Cerrillos De Nos,Metropolitano Sur,Municipal,357,340,282,274,289,236,274,256,217,162,348,3035,2330,1951,13-713,113713,113328,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Ribera del Maipo,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113716,13401,San Bernardo,Centro Comunitario De Salud Familiar Rapa Nui,Metropolitano Sur,Municipal,454,499,499,442,349,324,340,391,375,359,698,4730,3578,2844,13-716,113716,113316,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Rapa Nui,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113717,13105,El Bosque,Centro Comunitario De Salud Familiar Santa Laura,Metropolitano Sur,Municipal,233,205,265,334,279,214,213,182,246,309,486,2966,2247,1692,13-717,113717,113317,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Santa Laura,Municipal,Primario,13105,El Bosque,Vigente en Operación Habitual,True,False
2024,113722,13129,San Joaquín,Centro Comunitario De Salud Familiar Juan Aravena,Metropolitano Sur,Municipal,313,368,469,427,402,398,327,343,410,358,1062,4877,3502,2734,13-722,113722,113322,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,113728,13401,San Bernardo,Centro Comunitario De Salud Familiar Lo Herrera,Metropolitano Sur,Municipal,322,361,340,312,311,330,265,303,276,307,647,3774,2805,2222,13-728,113728,113313,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Lo Herrera,Municipal,Primario,13401,San Bernardo,Vigente en Operación Habitual,True,False
2024,113753,13129,San Joaquín,Centro Comunitario De Salud Familiar Reverendo Javier Peró,Metropolitano Sur,Municipal,136,189,180,193,179,163,161,217,203,217,634,2472,1702,1282,13-753,113753,113301,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Municipal,Primario,13129,San Joaquín,Vigente en Operación Habitual,True,False
2024,113790,13402,Buin,Centro Comunitario De Salud Familiar Dr. Héctor García,Metropolitano Sur,Municipal,426,483,469,534,416,321,331,371,355,298,449,4453,3578,2925,13-790,113790,113390,13,13,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Héctor García,Municipal,Primario,13402,Buin,Vigente en Operación Habitual,True,False
2024,114010,13201,Puente Alto,Actividades Gestionadas Por La Dirección Del Servicio Para Apoyo De La Red (S.S Metropolitano Sur Oriente),Metropolitano Sur Oriente,Servicio de Salud,0,0,0,0,0,0,1,1,0,0,0,2,2,2,14-010,114010,,13,14,Servicio de Salud Metropolitano Sur Oriente,Otro,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Metropolitano Sur Oriente),Servicio de Salud,No Aplica,13201,Puente Alto,Vigente en Operación Habitual,False,False
2024,114102,13203,San José De Maipo,Hospital San José De Maipo,Metropolitano Sur Oriente,Servicio de Salud,483,477,497,498,413,445,421,457,466,495,1215,5867,4169,3208,14-102,114102,,13,14,Servicio de Salud Metropolitano Sur Oriente,Hospital,Hospital San José de Maipo,Servicio de Salud,Terciario,13203,San José de Maipo,Vigente en Operación Habitual,False,False
2024,114150,13110,La Florida,Centro De Referencia De Salud San Rafael,Metropolitano Sur Oriente,Servicio de Salud,1,3,3,1,1,2,0,1,4,0,0,16,15,11,14-150,114150,,13,14,Servicio de Salud Metropolitano Sur Oriente,Dispositivo Incorporado por Crisis Sanitaria,Centro de Referencia de Salud San Rafael,Servicio de Salud,Secundario,13110,La Florida,Cerrado,False,False
2024,114301,13201,Puente Alto,Consultorio Dr. Alejandro Del Río,Metropolitano Sur Oriente,Municipal,5499,6373,6911,7018,5469,5144,4754,5429,6539,6250,13434,72820,53887,41098,14-301,114301,,13,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Alejandro del Río,Municipal,Primario,13201,Puente Alto,Vigente en Operación Habitual,True,False
2024,114302,13110,La Florida,Centro De Salud Familiar Los Castaños,Metropolitano Sur Oriente,Municipal,1855,2073,2404,2415,2189,1924,1908,2141,1943,1602,4370,24824,18599,15054,14-302,114302,,13,14,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Castaños,Municipal,Primario,13110,La Florida,Vigente en Operación Habitual,True,False
