Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,15_24_denominador,25_34_denominador,35_44_denominador,45_54_denominador,55_64_denominador,65_mas_denominador,total_15_mas_denominador,15_24_cobertura_pct,25_34_cobertura_pct,35_44_cobertura_pct,45_54_cobertura_pct,55_64_cobertura_pct,65_mas_cobertura_pct,total_15_mas_cobertura_pct
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109302,Centro de Salud Familiar Lucas Sierra,Centro de Salud Familiar (CESFAM),Municipal,204.0,399.0,401.0,326.0,309.0,1978.0,3617.0,3852.0,4641.0,3948.0,3538.0,3676.0,5118.0,24773.0,5.29595015576324,8.597285067873303,10.157041540020263,9.214245336348219,8.405875952121871,38.64790933958577,14.600573204698664
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109308,Centro de Salud Familiar Alberto Bachelet Martínez,Centro de Salud Familiar (CESFAM),Municipal,272.0,604.0,483.0,381.0,303.0,1923.0,3966.0,4082.0,4779.0,3617.0,3404.0,3773.0,4942.0,24597.0,6.663400293973543,12.638627327892864,13.35360796239978,11.192714453584019,8.030744765438643,38.91137191420477,16.123917550920844
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109309,Centro de Salud Familiar José Symon Ojeda,Centro de Salud Familiar (CESFAM),Municipal,200.0,450.0,339.0,374.0,270.0,1959.0,3592.0,3601.0,4142.0,3265.0,3567.0,3369.0,5511.0,23455.0,5.55401277422938,10.86431675519073,10.382848392036752,10.485001401738156,8.014247551202137,35.547087642896024,15.314431890854829
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109314,Centro de Salud Familiar Juanita Aguirre,Centro de Salud Familiar (CESFAM),Municipal,284.0,643.0,499.0,347.0,264.0,2327.0,4364.0,3658.0,4051.0,3285.0,3070.0,3633.0,5014.0,22711.0,7.763805358119191,15.872624043446063,15.190258751902588,11.302931596091206,7.26672171758877,46.41005185480655,19.21535819646867
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109709,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,74.0,172.0,143.0,131.0,85.0,583.0,1188.0,208.0,270.0,251.0,189.0,150.0,198.0,1266.0,35.57692307692308,63.70370370370371,56.97211155378486,69.31216931216932,56.666666666666664,294.44444444444446,93.8388625592417
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200347,Centro Comunitario de Salud Familiar Alberto Bachelet,Centro Comunitario de Salud Familiar (CECOSF),Municipal,68.0,140.0,97.0,91.0,68.0,400.0,864.0,195.0,261.0,178.0,203.0,188.0,179.0,1204.0,34.87179487179487,53.63984674329502,54.49438202247191,44.827586206896555,36.17021276595745,223.46368715083798,71.76079734219269
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109305,Centro de Salud Familiar La Pincoya,Centro de Salud Familiar (CESFAM),Municipal,390.0,859.0,641.0,505.0,394.0,1863.0,4652.0,3574.0,4064.0,3036.0,3429.0,3520.0,3719.0,21342.0,10.912143256855064,21.136811023622048,21.113306982872203,14.727325750947799,11.193181818181818,50.09411132024738,21.797394808359105
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109317,Centro de Salud Familiar El Barrero,Centro de Salud Familiar (CESFAM),Municipal,188.0,456.0,302.0,284.0,197.0,716.0,2143.0,1741.0,2180.0,1924.0,2061.0,1255.0,1422.0,10583.0,10.798391728891442,20.91743119266055,15.696465696465697,13.779718583212034,15.697211155378485,50.35161744022504,20.24945667580081
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109323,Centro de Salud Familiar Dr. Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,247.0,548.0,383.0,392.0,203.0,1061.0,2834.0,3289.0,3533.0,2225.0,2500.0,1775.0,2269.0,15591.0,7.5098814229249005,15.510897254457968,17.213483146067414,15.68,11.43661971830986,46.76068752754517,18.177153485985503
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109718,Centro Comunitario de Salud Familiar Los Libertadores,Centro Comunitario de Salud Familiar (CECOSF),Municipal,88.0,269.0,244.0,136.0,156.0,553.0,1446.0,1038.0,1336.0,1134.0,876.0,1173.0,1238.0,6795.0,8.477842003853564,20.134730538922156,21.516754850088184,15.52511415525114,13.299232736572892,44.66882067851373,21.280353200883003
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,200961,Centro de Salud Familiar Dr. Victor Castro Wiren,Centro de Salud Familiar (CESFAM),Municipal,77.0,193.0,116.0,158.0,134.0,715.0,1393.0,692.0,697.0,654.0,776.0,809.0,1320.0,4948.0,11.127167630057803,27.69010043041607,17.737003058103976,20.36082474226804,16.563658838071692,54.166666666666664,28.152789005658853
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109300,Centro de Salud Familiar Agustín Cruz Melo,Centro de Salud Familiar (CESFAM),Municipal,166.0,658.0,678.0,524.0,318.0,1947.0,4291.0,6338.0,10562.0,9090.0,6493.0,5693.0,7231.0,45407.0,2.619122751656674,6.229880704412043,7.45874587458746,8.070229477899277,5.58580713156508,26.925736412667682,9.450084788688969
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109321,Centro de Salud Familiar Juan Antonio Ríos,Centro de Salud Familiar (CESFAM),Municipal,113.0,264.0,269.0,206.0,149.0,1660.0,2661.0,3024.0,3992.0,3297.0,2765.0,2693.0,4349.0,20120.0,3.736772486772487,6.613226452905812,8.158932362754019,7.450271247739602,5.532862978091348,38.16969418257071,13.225646123260438
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,13.0,24.0,29.0,25.0,15.0,89.0,202.0,2.0,6.0,2.0,5.0,2.0,5.0,22.0,650.0,400.0,1450.0,500.0,750.0,1780.0,918.1818181818181
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,413.0,858.0,683.0,436.0,296.0,1058.0,3744.0,6356.0,7760.0,6544.0,5233.0,4866.0,3167.0,33926.0,6.497797356828194,11.056701030927835,10.437041564792176,8.331740875214983,6.083025071927661,33.40700978844332,11.03578376466427
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,365.0,654.0,479.0,502.0,334.0,1411.0,3745.0,6399.0,6997.0,5711.0,5769.0,5345.0,5190.0,35411.0,5.70401625253946,9.346862941260541,8.387322710558571,8.701681400589358,6.248830682881197,27.1868978805395,10.575809776623084
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,382.0,846.0,779.0,739.0,393.0,1072.0,4211.0,8706.0,8962.0,7072.0,7620.0,5943.0,4068.0,42371.0,4.387778543533195,9.439857174737782,11.01527149321267,9.698162729658792,6.612821807168097,26.352015732546707,9.938401265016166
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,48.0,88.0,39.0,68.0,25.0,84.0,352.0,334.0,271.0,160.0,354.0,277.0,135.0,1531.0,14.37125748502994,32.47232472324723,24.375,19.2090395480226,9.025270758122744,62.22222222222222,22.991508817766164
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,47.0,88.0,103.0,38.0,38.0,119.0,433.0,331.0,638.0,514.0,308.0,272.0,278.0,2341.0,14.19939577039275,13.793103448275861,20.038910505836576,12.337662337662337,13.970588235294118,42.805755395683455,18.496369073045706
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,72.0,146.0,100.0,42.0,42.0,72.0,474.0,232.0,214.0,151.0,158.0,215.0,146.0,1116.0,31.03448275862069,68.22429906542055,66.22516556291392,26.582278481012654,19.53488372093023,49.31506849315068,42.473118279569896
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,250.0,631.0,600.0,425.0,414.0,2159.0,4479.0,775.0,936.0,875.0,676.0,1180.0,1563.0,6005.0,32.25806451612903,67.41452991452992,68.57142857142857,62.8698224852071,35.08474576271187,138.1317978246961,74.58784346378017
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,249.0,753.0,752.0,550.0,332.0,2282.0,4918.0,4700.0,6509.0,6026.0,4780.0,4069.0,5072.0,31156.0,5.297872340425532,11.568597326778306,12.479256554928643,11.506276150627615,8.159252887687392,44.99211356466877,15.785081525227884
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,284.0,559.0,525.0,394.0,272.0,1773.0,3807.0,3587.0,5071.0,4112.0,3313.0,3163.0,4262.0,23508.0,7.917479788123781,11.023466771839875,12.767509727626457,11.892544521581648,8.599430920012646,41.60018770530268,16.194486983154672
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,89.0,220.0,147.0,104.0,82.0,629.0,1271.0,1268.0,1564.0,1309.0,1243.0,1290.0,1693.0,8367.0,7.018927444794952,14.066496163682865,11.229946524064172,8.3668543845535,6.3565891472868215,37.152982870643825,15.190629855384246
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,204.0,341.0,351.0,309.0,264.0,1642.0,3111.0,3085.0,3506.0,2826.0,2966.0,3292.0,3703.0,19378.0,6.612641815235008,9.726183685111238,12.420382165605096,10.418071476736346,8.019441069258809,44.34242506076154,16.05428836825266
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109390,Centro de Salud Familiar Cristo Vive (ONG),Centro de Salud Familiar (CESFAM),Otra Institución,318.0,561.0,432.0,445.0,353.0,2220.0,4329.0,3438.0,3567.0,2922.0,3136.0,2704.0,4213.0,19980.0,9.24956369982548,15.727502102607232,14.784394250513348,14.190051020408163,13.05473372781065,52.69404225017802,21.666666666666668
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109310,Centro de Salud Familiar Colina,Centro de Salud Familiar (CESFAM),Municipal,637.0,1662.0,1552.0,1113.0,634.0,1787.0,7385.0,7880.0,10221.0,8962.0,7276.0,5923.0,5870.0,46132.0,8.083756345177665,16.26063985911359,17.317563043963403,15.296866410115447,10.704035117339187,30.442930153321978,16.00841064770658
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109316,Centro de Salud Familiar Esmeralda,Centro de Salud Familiar (CESFAM),Municipal,802.0,1544.0,1398.0,1113.0,580.0,2027.0,7464.0,8096.0,8734.0,7054.0,6719.0,5293.0,3988.0,39884.0,9.906126482213438,17.678039844286698,19.818542670825064,16.564965024557228,10.957868883430946,50.82748244734202,18.714271387022364
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109416,Posta de Salud Rural Colorado,Posta de Salud Rural (PSR),Municipal,16.0,42.0,21.0,22.0,6.0,91.0,198.0,0.0,5.0,2.0,3.0,3.0,0.0,13.0,,840.0,1050.0,733.3333333333333,200.0,,1523.076923076923
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109417,Posta de Salud Rural Los Ingleses,Posta de Salud Rural (PSR),Municipal,7.0,32.0,36.0,20.0,10.0,100.0,205.0,5.0,16.0,7.0,5.0,6.0,6.0,45.0,140.0,200.0,514.2857142857143,400.0,166.66666666666669,1666.6666666666667,455.55555555555554
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109418,Posta de Salud Rural Las Canteras,Posta de Salud Rural (PSR),Municipal,0.0,0.0,0.0,0.0,0.0,35.0,35.0,8.0,10.0,9.0,7.0,7.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,3500.0,83.33333333333334
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109419,Posta de Salud Rural Santa Marta de Liray,Posta de Salud Rural (PSR),Municipal,20.0,38.0,46.0,32.0,9.0,119.0,264.0,7.0,10.0,10.0,7.0,5.0,5.0,44.0,285.7142857142857,380.0,459.99999999999994,457.1428571428571,180.0,2380.0,600.0
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109420,Posta de Salud Rural Chacabuco (Colina),Posta de Salud Rural (PSR),Municipal,5.0,10.0,9.0,11.0,8.0,89.0,132.0,2.0,7.0,5.0,5.0,2.0,4.0,25.0,250.0,142.85714285714286,180.0,220.00000000000003,400.0,2225.0,528.0
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13301,Colina,109716,Centro Comunitario de Salud Familiar Esmeralda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,56.0,48.0,65.0,53.0,13.0,107.0,342.0,138.0,150.0,143.0,94.0,57.0,45.0,627.0,40.57971014492754,32.0,45.45454545454545,56.38297872340425,22.807017543859647,237.77777777777777,54.54545454545454
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109311,Centro de Salud Familiar José Bauza Frau,Centro de Salud Familiar (CESFAM),Municipal,605.0,1255.0,969.0,534.0,245.0,1013.0,4621.0,6481.0,7009.0,5868.0,4888.0,3829.0,3180.0,31255.0,9.33497916988119,17.905550007133687,16.51329243353783,10.924713584288053,6.39853747714808,31.855345911949684,14.784834426491761
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109312,Centro de Salud Familiar Batuco,Centro de Salud Familiar (CESFAM),Municipal,163.0,436.0,306.0,226.0,163.0,715.0,2009.0,2179.0,2487.0,1965.0,1749.0,1620.0,1547.0,11547.0,7.480495640201927,17.53116204262163,15.572519083969466,12.92166952544311,10.061728395061728,46.21848739495798,17.39845847406253
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109407,Posta de Salud Rural Juan Pablo II de Lampa,Posta de Salud Rural (PSR),Municipal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1231.0,1114.0,973.0,951.0,957.0,6320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109711,Centro Comunitario de Salud Familiar Sol de Septiembre,Centro Comunitario de Salud Familiar (CECOSF),Municipal,56.0,149.0,112.0,86.0,36.0,240.0,679.0,667.0,724.0,543.0,536.0,456.0,420.0,3346.0,8.395802098950526,20.58011049723757,20.626151012891345,16.044776119402986,7.894736842105263,57.14285714285714,20.292887029288703
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,109712,Centro Comunitario de Salud Familiar Batuco,Centro Comunitario de Salud Familiar (CECOSF),Municipal,111.0,218.0,165.0,106.0,78.0,272.0,950.0,1012.0,1141.0,803.0,623.0,629.0,494.0,4702.0,10.968379446640316,19.10604732690622,20.54794520547945,17.014446227929376,12.400635930047695,55.06072874493927,20.204168438962146
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13302,Lampa,201212,Centro de Salud Familiar Juan Pablo II de Lampa,Centro de Salud Familiar (CESFAM),Municipal,84.0,174.0,187.0,136.0,85.0,474.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109320,Centro de Salud Familiar Huertos Familiares,Centro de Salud Familiar (CESFAM),Municipal,39.0,106.0,93.0,98.0,55.0,234.0,625.0,1738.0,1924.0,1415.0,1452.0,1535.0,1565.0,9629.0,2.243958573072497,5.50935550935551,6.57243816254417,6.749311294765841,3.5830618892508146,14.952076677316295,6.49080901443556
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109410,Posta de Salud Rural La Capilla de Caleu,Posta de Salud Rural (PSR),Municipal,9.0,7.0,6.0,6.0,4.0,11.0,43.0,43.0,42.0,40.0,54.0,58.0,78.0,315.0,20.930232558139537,16.666666666666664,15.0,11.11111111111111,6.896551724137931,14.102564102564102,13.65079365079365
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109412,Posta de Salud Rural Montenegro,Posta de Salud Rural (PSR),Municipal,6.0,12.0,7.0,4.0,6.0,24.0,59.0,61.0,73.0,55.0,49.0,50.0,61.0,349.0,9.836065573770492,16.43835616438356,12.727272727272727,8.16326530612245,12.0,39.34426229508197,16.9054441260745
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109413,Posta de Salud Rural Rungue,Posta de Salud Rural (PSR),Municipal,4.0,7.0,16.0,8.0,8.0,18.0,61.0,52.0,70.0,42.0,45.0,49.0,38.0,296.0,7.6923076923076925,10.0,38.095238095238095,17.77777777777778,16.3265306122449,47.368421052631575,20.60810810810811
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,109414,Posta de Salud Rural Polpaico,Posta de Salud Rural (PSR),Municipal,30.0,52.0,32.0,14.0,9.0,62.0,199.0,236.0,205.0,207.0,151.0,145.0,134.0,1078.0,12.711864406779661,25.365853658536587,15.458937198067632,9.271523178807946,6.206896551724138,46.26865671641791,18.460111317254174
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110330,Centro de Salud Familiar Dr. Adalberto Steeger,Centro de Salud Familiar (CESFAM),Municipal,336.0,505.0,425.0,402.0,303.0,1598.0,3569.0,5367.0,6350.0,4863.0,5399.0,4634.0,4976.0,31589.0,6.26048071548351,7.952755905511812,8.73946123791898,7.445823300611225,6.538627535606388,32.11414790996784,11.298236727974928
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110331,Centro de Salud Familiar Lo Amor,Centro de Salud Familiar (CESFAM),Municipal,150.0,354.0,242.0,217.0,200.0,920.0,2083.0,2838.0,3911.0,2866.0,2619.0,2453.0,2596.0,17283.0,5.2854122621564485,9.051393505497316,8.443824145150035,8.285605192821688,8.153281695882592,35.43913713405239,12.052305733958226
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110335,Centro de Salud Familiar Cerro Navia,Centro de Salud Familiar (CESFAM),Municipal,231.0,470.0,366.0,307.0,157.0,1276.0,2807.0,4592.0,5201.0,4362.0,4597.0,3423.0,4438.0,26613.0,5.0304878048780495,9.036723706979426,8.390646492434662,6.67826843593648,4.586619924043237,28.751689950428123,10.547476797054072
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110355,Centro de Salud Familiar Dr. Arturo Albertz,Centro de Salud Familiar (CESFAM),Municipal,290.0,660.0,407.0,304.0,204.0,1443.0,3308.0,4348.0,5782.0,4638.0,4404.0,4432.0,4606.0,28210.0,6.669733210671573,11.414735385679696,8.77533419577404,6.902815622161672,4.6028880866426,31.328701693443335,11.726338177951082
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,110735,Centro Comunitario de Salud Familiar Los Lagos (Unidad Vecinal Nº 33),Centro Comunitario de Salud Familiar (CECOSF),Municipal,30.0,72.0,66.0,34.0,20.0,136.0,358.0,3.0,5.0,5.0,5.0,5.0,1.0,24.0,1000.0,1440.0,1320.0,680.0,400.0,13600.0,1491.6666666666665
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110315,Centro de Salud Familiar Santa Anita,Centro de Salud Familiar (CESFAM),Municipal,406.0,839.0,787.0,726.0,504.0,1762.0,5024.0,4410.0,5956.0,5197.0,4932.0,4517.0,5041.0,30053.0,9.206349206349207,14.08663532572196,15.143351933807967,14.720194647201945,11.15784812928935,34.95338226542353,16.71713306491864
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110316,Centro de Salud Familiar Pablo Neruda,Centro de Salud Familiar (CESFAM),Municipal,359.0,739.0,626.0,559.0,341.0,1715.0,4339.0,3949.0,4537.0,3601.0,3809.0,3288.0,4866.0,24050.0,9.090909090909092,16.28829623098964,17.384059983337963,14.675767918088736,10.371046228710462,35.24455404849979,18.04158004158004
2023,establecimiento,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,110340,Centro de Salud Familiar Dr. Raúl Yazigi,Centro de Salud Familiar (CESFAM),Municipal,522.0,944.0,708.0,603.0,373.0,2090.0,5240.0,4795.0,5618.0,4343.0,5298.0,4373.0,6085.0,30512.0,10.886339937434828,16.80313278746885,16.30209532581165,11.381653454133636,8.529613537617196,34.346754313886606,17.173571054011536
