Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2024,13,14,13201,114323,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,1686,596,1090,137,111,99,113,76,63,91,89,60,41,806,59,36,31,28,21,18,28,35,18,18,233,304,78,75,68,85,55,45,63,54,42,23,510,502,0.0,0.0
2024,13,14,13201,114326,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Karol Wojtyla,Primario,Vigente en Operación Habitual,True,False,2006,565,1441,11,128,176,151,137,149,103,81,70,50,950,4,18,37,20,19,28,22,24,16,17,201,360,7,110,139,131,118,121,81,57,54,33,844,590,0.0,0.0
2024,13,14,13201,114329,,14,Servicio de Salud Metropolitano Sur Oriente,Delegado,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Primario,Vigente en Operación Habitual,True,False,1287,466,821,182,50,80,73,79,69,72,75,58,41,508,86,20,22,24,26,24,23,25,23,20,207,173,96,30,58,49,53,45,49,50,35,21,390,335,0.0,0.0
2024,13,14,13201,114332,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13201,Puente Alto,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Laurita Vicuña,Primario,Vigente en Operación Habitual,True,False,2780,887,1893,9,133,127,156,151,114,113,100,105,81,1691,3,35,36,37,33,24,35,16,27,20,263,621,6,98,91,119,118,90,78,84,78,61,817,1070,0.0,0.0
2024,13,14,13201,200282,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13201,Puente Alto,Centro de Referencia de Salud (CRS),Centro de Referencia de Salud Hospital Provincia Cordillera,Secundario,Vigente en Operación Habitual,False,False,31,0,31,1,0,8,9,6,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,6,0,0,5,1,1,30,0,0.0,0.0
2024,13,14,13202,114310,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. José Manuel Balmaceda,Primario,Vigente en Operación Habitual,True,False,1627,614,1013,1,112,133,129,114,92,87,72,54,37,796,0,32,31,39,32,26,28,22,23,15,248,366,1,80,102,90,82,66,59,50,31,22,582,430,0.0,0.0
2024,13,14,13202,114333,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Consultorio General Rural (CGR),Centro de Salud Rural El Principal,Primario,Vigente en Operación Habitual,True,False,1286,508,778,1,104,110,106,98,104,67,67,47,39,543,0,32,40,35,27,37,28,32,24,22,277,231,1,72,70,71,71,67,39,35,23,17,465,312,0.0,0.0
2024,13,14,13202,114401,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Puntilla,Primario,Vigente en Operación Habitual,True,False,279,122,157,4,23,15,20,19,7,8,13,8,4,158,2,8,6,8,11,5,4,3,4,3,52,68,2,15,9,12,8,2,4,10,4,1,65,90,0.0,0.0
2024,13,14,13202,114403,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Rita,Primario,Vigente en Operación Habitual,True,False,67,32,35,1,1,3,2,4,4,2,2,3,0,45,1,0,2,1,2,1,0,0,1,0,7,24,0,1,1,1,2,3,2,2,2,0,14,21,0.0,0.0
2024,13,14,13202,114406,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13202,Pirque,Posta de Salud Rural (PSR),Posta de Salud Rural San Vicente,Primario,Vigente en Operación Habitual,True,False,95,47,48,1,5,6,6,3,3,5,2,3,4,57,0,2,4,5,1,2,0,1,2,2,19,28,1,3,2,1,2,1,5,1,1,2,18,29,0.0,0.0
2024,13,14,13203,114102,,14,Servicio de Salud Metropolitano Sur Oriente,Servicio de Salud,13203,San José de Maipo,Hospital,Hospital San José de Maipo,Terciario,Vigente en Operación Habitual,False,False,353,36,317,3,43,54,40,35,34,33,26,18,10,57,0,4,2,4,3,3,1,1,0,2,20,16,3,39,52,36,32,31,32,25,18,8,273,41,0.0,0.0
2024,13,14,13203,114407,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural Las Vertientes,Primario,Vigente en Operación Habitual,True,False,233,74,159,6,15,16,28,19,15,16,9,13,5,91,1,4,6,7,5,4,1,4,3,2,36,37,5,11,10,21,14,11,15,5,10,3,100,54,0.0,0.0
2024,13,14,13203,114408,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural El Volcán,Primario,Vigente en Operación Habitual,True,False,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0
2024,13,14,13203,114410,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13203,San José de Maipo,Posta de Salud Rural (PSR),Posta de Salud Rural San Gabriel,Primario,Vigente en Operación Habitual,True,False,53,21,32,0,1,3,4,2,5,1,2,1,1,33,0,1,1,3,0,1,0,1,0,0,7,14,0,0,2,1,2,4,1,1,1,1,13,19,0.0,0.0
2025,13,9,13104,109302,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,6509,2444,4065,5,335,351,391,363,404,385,471,508,706,2590,1,122,107,124,135,162,152,186,185,287,1460,983,4,213,244,267,228,242,233,285,323,419,2454,1607,0.0,0.0
2025,13,9,13104,109308,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alberto Bachelet Martínez,Primario,Vigente en Operación Habitual,True,False,5847,2416,3431,3,410,394,447,412,387,335,353,409,528,2169,2,148,139,147,174,155,144,166,216,299,1588,826,1,262,255,300,238,232,191,187,193,229,2087,1343,0.0,0.0
2025,13,9,13104,109309,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar José Symon Ojeda,Primario,Vigente en Operación Habitual,True,False,5010,1926,3084,5,186,218,205,220,238,281,390,526,530,2211,1,58,90,70,86,97,98,150,205,213,1067,858,4,128,128,135,134,141,183,240,321,317,1727,1353,0.0,0.0
2025,13,9,13104,109314,,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juanita Aguirre,Primario,Vigente en Operación Habitual,True,False,5534,2311,3223,2,280,292,346,321,274,333,362,440,612,2272,0,114,129,130,124,120,152,188,183,289,1429,882,2,166,163,216,197,154,181,174,257,323,1831,1390,0.0,0.0
2025,13,9,13104,109709,109309,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Primario,Vigente en Operación Habitual,True,False,2094,807,1287,2,68,83,99,116,105,125,136,181,183,996,1,24,27,38,43,34,50,53,78,79,426,380,1,44,56,61,73,71,75,83,103,104,670,616,0.0,0.0
2025,13,9,13104,200347,109308,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Alberto Bachelet,Primario,Vigente en Operación Habitual,True,False,1198,560,638,0,82,79,106,66,65,60,103,92,107,438,0,39,25,43,30,34,28,54,51,61,365,195,0,43,54,63,36,31,32,49,41,46,395,243,0.0,0.0
2025,13,9,13104,200609,109302,09,Servicio de Salud Metropolitano Norte,Municipal,13104,Conchalí,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Primario,Vigente en Operación Habitual,True,False,1469,460,1009,1,81,116,106,87,81,69,114,130,136,548,0,12,15,25,19,26,24,41,53,55,270,190,1,69,101,81,68,55,45,73,77,81,650,358,0.0,0.0
2025,13,9,13107,109305,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar La Pincoya,Primario,Vigente en Operación Habitual,True,False,5995,2546,3449,381,438,465,420,416,374,296,384,374,375,2072,148,196,194,185,199,153,132,185,183,178,1605,793,233,242,271,235,217,221,164,199,191,197,1937,1279,0.0,0.0
2025,13,9,13107,109317,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Barrero,Primario,Vigente en Operación Habitual,True,False,2524,1010,1514,0,176,177,211,196,134,196,264,262,232,676,0,60,50,63,73,59,91,119,115,125,755,255,0,116,127,148,123,75,105,145,147,107,1093,421,0.0,0.0
2025,13,9,13107,109323,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,3897,1676,2221,8,299,310,311,288,257,264,341,334,257,1228,2,124,133,122,127,124,126,166,171,128,1221,453,6,175,177,189,161,133,138,175,163,129,1440,775,0.0,0.0
2025,13,9,13107,109718,109305,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Los Libertadores,Primario,Vigente en Operación Habitual,True,False,1699,646,1053,1,93,102,112,125,99,80,107,118,188,674,0,35,33,38,48,39,18,37,39,78,365,281,1,58,69,74,77,60,62,70,79,110,659,393,0.0,0.0
2025,13,9,13107,200961,,09,Servicio de Salud Metropolitano Norte,Municipal,13107,Huechuraba,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Victor Castro Wiren,Primario,Vigente en Operación Habitual,True,False,2308,787,1521,7,117,92,115,114,127,123,158,183,239,1033,2,31,27,47,40,43,40,69,61,81,439,346,5,86,65,68,74,84,83,89,122,158,829,687,0.0,0.0
2025,13,9,13108,109030,,09,Servicio de Salud Metropolitano Norte,Servicio de Salud,13108,Independencia,Otro,Unidad de Salud Funcionario  SS Metropolitano Norte,Secundario,Vigente en Operación Habitual,False,False,1244,328,916,14,138,208,182,174,146,119,123,73,50,17,4,38,55,43,42,29,37,32,18,20,314,10,10,100,153,139,132,117,82,91,55,30,899,7,0.0,0.0
2025,13,9,13108,109300,,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Agustín Cruz Melo,Primario,Vigente en Operación Habitual,True,False,7342,2311,5031,22,290,455,542,577,553,543,527,545,581,2707,10,91,140,161,167,167,138,149,179,195,1387,914,12,199,315,381,410,386,405,378,366,386,3226,1793,0.0,0.0
