Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,categoria_estado_nutricional,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_distribucion_pct,20_24_distribucion_pct,25_29_distribucion_pct,30_34_distribucion_pct,35_39_distribucion_pct,40_44_distribucion_pct,45_49_distribucion_pct,50_54_distribucion_pct,55_59_distribucion_pct,60_64_distribucion_pct,65_mas_distribucion_pct,total_15_mas_distribucion_pct
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,40,24,1,0,2,0,3,0,0,0,2,8,116.0,66.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,29.0,Hombre,36.36363636363637,50.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,66.66666666666666,27.586206896551722,34.48275862068966
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,24,15,0,0,2,1,0,0,0,2,0,4,116.0,66.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,29.0,Hombre,22.727272727272727,0.0,0.0,50.0,50.0,0.0,0.0,0.0,66.66666666666666,0.0,13.793103448275861,20.689655172413794
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,200554,Centro Comunitario de Salud Familiar Las Enredaderas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,37,18,1,1,0,1,0,1,2,1,1,11,116.0,66.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,29.0,Hombre,27.27272727272727,50.0,100.0,0.0,50.0,0.0,100.0,100.0,33.33333333333333,33.33333333333333,37.93103448275862,31.896551724137932
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,72,40,0,1,2,0,1,1,0,1,0,26,1684.0,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,398.0,Hombre,4.581901489117984,0.0,2.631578947368421,3.8461538461538463,0.0,1.8518518518518516,1.4925373134328357,0.0,1.8181818181818181,0.0,6.532663316582915,4.275534441805226
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Normal,486,256,3,12,15,13,14,14,7,7,6,139,1684.0,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,398.0,Hombre,29.3241695303551,60.0,31.57894736842105,28.846153846153843,22.033898305084744,25.925925925925924,20.8955223880597,17.5,12.727272727272727,13.953488372093023,34.92462311557789,28.859857482185276
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,493,253,2,16,14,25,24,17,21,18,17,86,1684.0,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,398.0,Hombre,28.980526918671252,40.0,42.10526315789473,26.923076923076923,42.3728813559322,44.44444444444444,25.37313432835821,52.5,32.72727272727273,39.53488372093023,21.608040201005025,29.275534441805224
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109313,Centro de Salud Familiar Irene Frei de Cid,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,633,324,0,9,21,21,15,35,12,29,20,147,1684.0,873.0,5.0,38.0,52.0,59.0,54.0,67.0,40.0,55.0,43.0,398.0,Hombre,37.11340206185567,0.0,23.684210526315788,40.38461538461539,35.59322033898305,27.77777777777778,52.23880597014925,30.0,52.72727272727272,46.51162790697674,36.93467336683417,37.589073634204276
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,49,28,0,2,1,0,1,0,0,0,0,17,2316.0,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,470.0,Hombre,2.315963606286187,,1.8018018018018018,1.0101010101010102,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,3.6170212765957444,2.1157167530224523
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Normal,749,396,0,50,33,12,11,14,12,15,13,193,2316.0,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,470.0,Hombre,32.754342431761785,,45.04504504504504,33.33333333333333,15.384615384615385,16.417910447761194,20.588235294117645,16.0,19.480519480519483,20.967741935483872,41.06382978723404,32.340241796200345
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,662,339,0,23,34,25,31,22,35,24,24,105,2316.0,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,470.0,Hombre,28.03970223325062,,20.72072072072072,34.34343434343434,32.05128205128205,46.26865671641791,32.35294117647059,46.666666666666664,31.16883116883117,38.70967741935484,22.340425531914892,28.583765112262522
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109315,Centro de Salud Familiar Manuel Bustos Huerta,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,856,446,0,36,31,41,24,32,28,38,25,155,2316.0,1209.0,0.0,111.0,99.0,78.0,67.0,68.0,75.0,77.0,62.0,470.0,Hombre,36.8899917287014,,32.432432432432435,31.313131313131315,52.56410256410257,35.82089552238806,47.05882352941176,37.333333333333336,49.35064935064935,40.32258064516129,32.97872340425532,36.96027633851468
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,59,34,0,4,2,0,0,1,0,1,1,16,2385.0,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,359.0,Hombre,2.7914614121510675,,3.6036036036036037,2.0,0.0,0.0,0.9523809523809524,0.0,0.7194244604316548,1.282051282051282,4.456824512534819,2.4737945492662474
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Normal,682,352,0,44,27,26,18,13,10,35,16,141,2385.0,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,359.0,Hombre,28.899835796387517,,39.63963963963964,27.0,26.262626262626267,20.930232558139537,12.380952380952381,11.11111111111111,25.179856115107913,20.51282051282051,39.27576601671309,28.59538784067086
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,748,378,0,26,35,34,31,43,44,49,29,79,2385.0,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,359.0,Hombre,31.03448275862069,,23.423423423423422,35.0,34.34343434343434,36.04651162790697,40.95238095238095,48.888888888888886,35.25179856115108,37.17948717948718,22.00557103064067,31.362683438155138
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109324,Centro de Salud Familiar Presidente Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,896,454,0,37,36,39,37,48,36,54,32,123,2385.0,1218.0,0.0,111.0,100.0,99.0,86.0,105.0,90.0,139.0,78.0,359.0,Hombre,37.274220032840724,,33.33333333333333,36.0,39.39393939393939,43.02325581395349,45.714285714285715,40.0,38.84892086330935,41.02564102564102,34.26183844011142,37.56813417190776
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,2,1,0,1,0,0,0,0,0,0,0,0,76.0,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,18.0,Hombre,2.564102564102564,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,36,19,0,0,1,0,0,0,1,1,0,14,76.0,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,18.0,Hombre,48.717948717948715,,0.0,33.33333333333333,0.0,0.0,0.0,25.0,20.0,0.0,77.77777777777779,47.368421052631575
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,6,3,0,0,0,1,0,0,1,0,0,1,76.0,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,18.0,Hombre,7.6923076923076925,,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,5.555555555555555,7.894736842105263
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109713,Centro Comunitario de Salud Familiar La Foresta,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,32,16,0,1,2,0,1,1,2,4,2,3,76.0,39.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,2.0,18.0,Hombre,41.02564102564102,,50.0,66.66666666666666,0.0,100.0,100.0,50.0,80.0,100.0,16.666666666666664,42.10526315789473
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,13,7,0,0,0,1,0,1,1,0,0,3,202.0,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,37.0,Hombre,6.796116504854369,,0.0,0.0,12.5,0.0,11.11111111111111,33.33333333333333,0.0,0.0,8.108108108108109,6.435643564356436
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,59,31,0,6,0,3,2,2,0,1,0,14,202.0,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,37.0,Hombre,30.097087378640776,,40.0,0.0,37.5,15.384615384615385,22.22222222222222,0.0,100.0,0.0,37.83783783783784,29.207920792079207
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,62,31,0,3,3,1,4,5,1,0,5,9,202.0,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,37.0,Hombre,30.097087378640776,,20.0,50.0,12.5,30.76923076923077,55.55555555555556,33.33333333333333,0.0,71.42857142857143,24.324324324324326,30.693069306930692
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,68,34,0,6,3,3,7,1,1,0,2,11,202.0,103.0,0.0,15.0,6.0,8.0,13.0,9.0,3.0,1.0,7.0,37.0,Hombre,33.00970873786408,,40.0,50.0,37.5,53.84615384615385,11.11111111111111,33.33333333333333,0.0,28.57142857142857,29.72972972972973,33.663366336633665
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Bajo peso,0,0,0,0,0,0,0,0,0,0,0,0,287.0,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,32.0,Hombre,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Normal,92,46,0,9,7,4,1,3,1,3,2,16,287.0,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,32.0,Hombre,31.724137931034484,,60.0,36.84210526315789,16.666666666666664,5.88235294117647,37.5,14.285714285714285,33.33333333333333,18.181818181818183,50.0,32.05574912891986
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Obesidad,101,51,0,4,6,9,11,3,2,2,4,9,287.0,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,32.0,Hombre,35.172413793103445,,26.666666666666668,31.57894736842105,37.5,64.70588235294117,37.5,28.57142857142857,22.22222222222222,36.36363636363637,28.125,35.19163763066202
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,200304,Centro Comunitario de Salud Familiar Beato Padre Hurtado,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Sobrepeso,94,48,0,2,6,11,5,2,4,4,5,7,287.0,145.0,0.0,15.0,19.0,24.0,17.0,8.0,7.0,9.0,11.0,32.0,Hombre,33.10344827586207,,13.333333333333334,31.57894736842105,45.83333333333333,29.411764705882355,25.0,57.14285714285714,44.44444444444444,45.45454545454545,21.875,32.752613240418114
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,154,91,0,3,1,0,0,0,2,1,2,54,2596.0,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,763.0,Hombre,6.63265306122449,,5.263157894736842,2.0408163265306123,0.0,0.0,0.0,4.25531914893617,1.9607843137254901,3.125,7.077326343381389,5.932203389830509
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Normal,814,442,0,20,14,14,10,16,7,12,15,264,2596.0,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,763.0,Hombre,32.21574344023323,,35.08771929824561,28.57142857142857,22.950819672131146,16.94915254237288,21.91780821917808,14.893617021276595,23.52941176470588,23.4375,34.60026212319791,31.35593220338983
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,687,351,0,19,20,31,27,32,19,14,22,152,2596.0,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,763.0,Hombre,25.583090379008745,,33.33333333333333,40.816326530612244,50.81967213114754,45.76271186440678,43.83561643835616,40.42553191489361,27.450980392156865,34.375,19.921363040629096,26.463790446841294
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,201091,Centro de Salud Familiar Marta Ugarte Román,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,941,488,0,15,14,16,22,25,19,24,25,293,2596.0,1372.0,0.0,57.0,49.0,61.0,59.0,73.0,47.0,51.0,64.0,763.0,Hombre,35.56851311953353,,26.31578947368421,28.57142857142857,26.229508196721312,37.28813559322034,34.24657534246575,40.42553191489361,47.05882352941176,39.0625,38.40104849279161,36.24807395993837
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,118,71,0,4,1,1,1,0,1,1,1,37,2652.0,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,647.0,Hombre,5.007052186177715,0.0,8.0,1.5384615384615385,1.3333333333333335,1.0101010101010102,0.0,1.4705882352941175,1.2987012987012987,1.6129032258064515,5.7187017001545595,4.44947209653092
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Normal,1043,568,4,18,22,26,26,28,20,22,13,296,2652.0,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,647.0,Hombre,40.05641748942172,57.14285714285714,36.0,33.84615384615385,34.66666666666667,26.262626262626267,33.33333333333333,29.411764705882355,28.57142857142857,20.967741935483872,45.749613601236476,39.328808446455504
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,589,303,1,12,16,20,35,30,18,22,19,113,2652.0,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,647.0,Hombre,21.36812411847673,14.285714285714285,24.0,24.615384615384617,26.666666666666668,35.35353535353536,35.714285714285715,26.47058823529412,28.57142857142857,30.64516129032258,17.465224111282843,22.209653092006032
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109301,Centro de Salud Familiar Recoleta,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,902,476,2,16,26,28,37,26,29,32,29,201,2652.0,1418.0,7.0,50.0,65.0,75.0,99.0,84.0,68.0,77.0,62.0,647.0,Hombre,33.568406205923836,28.57142857142857,32.0,40.0,37.333333333333336,37.37373737373738,30.952380952380953,42.64705882352941,41.55844155844156,46.774193548387096,31.066460587326123,34.01206636500754
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,174,99,1,4,3,7,9,2,4,2,7,36,2060.0,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,493.0,Hombre,8.807829181494661,14.285714285714285,8.333333333333332,4.615384615384616,11.29032258064516,15.0,3.8461538461538463,7.142857142857142,3.9215686274509802,16.666666666666664,7.302231237322515,8.446601941747572
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Normal,882,498,6,26,27,18,19,23,23,17,17,208,2060.0,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,493.0,Hombre,44.30604982206406,85.71428571428571,54.166666666666664,41.53846153846154,29.03225806451613,31.666666666666664,44.230769230769226,41.07142857142857,33.33333333333333,40.476190476190474,42.190669371196755,42.81553398058253
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,436,224,0,10,13,21,20,17,18,12,10,91,2060.0,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,493.0,Hombre,19.9288256227758,0.0,20.833333333333336,20.0,33.87096774193548,33.33333333333333,32.69230769230769,32.142857142857146,23.52941176470588,23.809523809523807,18.45841784989858,21.16504854368932
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109303,Centro de Salud Familiar Quinta Bella,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,568,303,0,8,22,16,12,10,11,20,8,158,2060.0,1124.0,7.0,48.0,65.0,62.0,60.0,52.0,56.0,51.0,42.0,493.0,Hombre,26.95729537366548,0.0,16.666666666666664,33.84615384615385,25.806451612903224,20.0,19.230769230769234,19.642857142857142,39.21568627450981,19.047619047619047,32.048681541582155,27.57281553398058
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,47,32,1,0,0,0,0,1,0,0,0,13,751.0,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,193.0,Hombre,7.862407862407863,11.11111111111111,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.7357512953367875,6.25832223701731
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Normal,312,173,5,10,6,3,6,7,5,4,4,89,751.0,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,193.0,Hombre,42.50614250614251,55.55555555555556,62.5,30.0,11.11111111111111,27.27272727272727,43.75,38.46153846153847,25.0,33.33333333333333,46.1139896373057,41.54460719041278
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,180,91,1,4,9,15,11,1,3,4,4,37,751.0,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,193.0,Hombre,22.358722358722357,11.11111111111111,25.0,45.0,55.55555555555556,50.0,6.25,23.076923076923077,25.0,33.33333333333333,19.170984455958546,23.96804260985353
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109304,Centro de Salud Familiar Valdivieso,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,212,111,2,2,5,9,5,7,5,8,4,54,751.0,407.0,9.0,16.0,20.0,27.0,22.0,16.0,13.0,16.0,12.0,193.0,Hombre,27.27272727272727,22.22222222222222,12.5,25.0,33.33333333333333,22.727272727272727,43.75,38.46153846153847,50.0,33.33333333333333,27.979274611398964,28.22902796271638
2023,establecimiento,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,109307,Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,99,59,0,5,0,0,1,1,0,1,1,31,1956.0,1076.0,2.0,61.0,44.0,71.0,37.0,56.0,42.0,52.0,40.0,475.0,Hombre,5.4832713754646845,0.0,8.19672131147541,0.0,0.0,2.7027027027027026,1.7857142857142856,0.0,1.9230769230769231,2.5,6.526315789473684,5.061349693251533
